Date,Open,High,Low,Close,Adj Close,Volume
2020-04-07,91.87000274658203,91.87000274658203,83.7300033569336,84.27999877929688,83.26985931396484,3938300
2020-04-08,86.0,93.81999969482422,85.44000244140625,91.58000183105469,90.48236846923828,4222100
2020-04-09,92.76000213623047,96.97000122070312,89.41000366210938,89.97000122070312,88.89166259765625,4008200
2020-04-13,88.58999633789062,89.48999786376953,87.27999877929688,89.11000061035156,88.04197692871094,1717800
2020-04-14,90.97000122070312,92.70999908447266,89.05000305175781,92.27999877929688,91.1739730834961,2561200
2020-04-15,90.36000061035156,90.48999786376953,86.05999755859375,87.13999938964844,86.0955810546875,3902200
2020-04-16,87.4000015258789,89.19999694824219,85.98999786376953,89.01000213623047,87.94317626953125,2985600
2020-04-17,91.8499984741211,93.3499984741211,88.70999908447266,90.16999816894531,89.0892562866211,3477200
2020-04-20,89.54000091552734,89.7300033569336,86.47000122070312,86.69999694824219,85.66085052490234,2798700
2020-04-21,84.0999984741211,85.47000122070312,80.45999908447266,81.05999755859375,80.08845520019531,5091700
2020-04-22,85.44999694824219,89.44999694824219,84.80000305175781,89.05999755859375,87.99256896972656,3599000
2020-04-23,88.55999755859375,91.16000366210938,87.56999969482422,88.08000183105469,87.02432250976562,2398700
2020-04-24,87.83999633789062,95.12999725341797,87.83999633789062,94.43000030517578,93.29821014404297,4025700
2020-04-27,95.19999694824219,97.66999816894531,94.93000030517578,97.12999725341797,95.96585083007812,4775900
2020-04-28,105.0199966430664,105.4800033569336,98.27999877929688,98.33999633789062,97.16133880615234,5908800
2020-04-29,101.0,107.83000183105469,101.0,106.7699966430664,105.49030303955078,6470700
2020-04-30,105.9000015258789,106.22000122070312,98.54000091552734,99.56999969482422,98.3766098022461,4967900
2020-05-01,97.4800033569336,99.0,95.01000213623047,95.5,94.35538482666016,2799800
2020-05-04,94.2300033569336,96.69999694824219,92.5999984741211,96.55999755859375,95.40267944335938,3739200
2020-05-05,98.66000366210938,100.7300033569336,98.2300033569336,99.19999694824219,98.01103210449219,2913300
2020-05-06,99.70999908447266,102.5199966430664,98.81999969482422,100.37999725341797,99.17688751220703,2703200
2020-05-07,102.19999694824219,103.12000274658203,100.12999725341797,102.66000366210938,101.4295654296875,2336900
2020-05-08,102.69000244140625,105.36000061035156,101.69000244140625,104.83999633789062,103.58343505859375,2694100
2020-05-11,103.7699966430664,103.8499984741211,102.0199966430664,102.55999755859375,101.33076477050781,1839500
2020-05-12,102.81999969482422,103.4800033569336,98.12999725341797,98.33000183105469,97.1514663696289,2000200
2020-05-13,95.0199966430664,96.80000305175781,91.69999694824219,93.02999877929688,91.91497802734375,5532500
2020-05-14,91.75,94.79000091552734,89.0999984741211,93.58999633789062,92.46826934814453,3380100
2020-05-15,89.91000366210938,92.37999725341797,89.33000183105469,90.44999694824219,89.36590576171875,4376400
2020-05-18,94.13999938964844,102.41000366210938,93.41999816894531,102.06999969482422,100.84664154052734,5700400
2020-05-19,100.83999633789062,102.0999984741211,98.37999725341797,99.04000091552734,97.85295104980469,3498700
2020-05-20,101.73999786376953,105.16000366210938,101.68000030517578,103.5999984741211,102.3582992553711,4409300
2020-05-21,102.8499984741211,103.58999633789062,97.62000274658203,98.88999938964844,97.70475769042969,3395100
2020-05-22,98.86000061035156,99.43000030517578,96.8499984741211,98.33000183105469,97.1514663696289,2694800
2020-05-26,103.16999816894531,105.26000213623047,101.61000061035156,102.01000213623047,100.787353515625,4900700
2020-05-27,102.27999877929688,104.73999786376953,101.36000061035156,104.38999938964844,103.13883972167969,5118100
2020-05-28,103.77999877929688,103.80999755859375,99.12000274658203,99.26000213623047,98.07032775878906,3774300
2020-05-29,99.20999908447266,100.69999694824219,96.0999984741211,96.0999984741211,94.94818878173828,42777100
2020-06-01,97.69999694824219,100.37999725341797,96.58999633789062,99.19000244140625,98.00115203857422,6320700
2020-06-02,100.19999694824219,103.0999984741211,99.2699966430664,101.44999694824219,100.23406982421875,5259400
